Species,Environment,SbstDiam,BodyMass,scaled_Diam,MeanLphsMS,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8,MovClip
Lagothrix lagotricha,Tiputini,9,7.2,4.660848759,0.621851,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR09114-11.MP4_180Clipped
Lagothrix lagotricha,Tiputini,9,7.2,4.660848759,0.67725,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR09124-12.MP4_435Clipped
Lagothrix lagotricha,Tiputini,9.4,7.2,4.867997593,0.652172,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR22963-25_686Clipped
Lagothrix lagotricha,Tiputini,9.48,7.2,4.909427359,0.4996605,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR18771-3.MP4_346Clipped
Lagothrix lagotricha,Tiputini,9.5,7.2,4.919784801,0.62417,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR07054-6.MP4_1Clipped
Lagothrix lagotricha,Tiputini,9.57,7.2,4.956035847,0.671456,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR23033-32.MP4_1Clipped
Lagothrix lagotricha,Tiputini,9.6,7.2,4.97157201,0.619231,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR23043-33.MP4_60Clipped
Lagothrix lagotricha,Tiputini,9.7,7.2,5.023359218,0.617662,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR12303-43.MP4_1Clipped
Lagothrix lagotricha,Tiputini,9.89,7.2,5.121754914,0.5611455,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0349.MP41_1Clipped
Lagothrix lagotricha,Tiputini,9.89,7.2,5.121754914,0.613791,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0371.MP41_1Clipped
Lagothrix lagotricha,Tiputini,9.89,7.2,5.121754914,0.614669,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0363.MP4214_214Clipped
Lagothrix lagotricha,Tiputini,9.89,7.2,5.121754914,0.6349105,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0363.MP4214_214Clipped
Lagothrix lagotricha,Tiputini,9.89,7.2,5.121754914,0.6364305,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR06464-48.MP4_1333Clipped
Lagothrix lagotricha,Tiputini,9.89,7.2,5.121754914,0.663353,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR1200.MP43_1018Clipped
Lagothrix lagotricha,Tiputini,9.89,7.2,5.121754914,0.6735795,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0709upsidedowncamera_3635Clipped
Lagothrix lagotricha,Tiputini,9.89,7.2,5.121754914,0.6757935,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0367.MP4392_392Clipped
Lagothrix lagotricha,Tiputini,9.9,7.2,5.126933635,0.5773,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0347.MP43423_3423Clipped
Lagothrix lagotricha,Tiputini,9.9,7.2,5.126933635,0.5954765,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0345.MP42418_2418Clipped
Lagothrix lagotricha,Tiputini,9.9,7.2,5.126933635,0.597732,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0345.MP42418_2418Clipped
Lagothrix lagotricha,Tiputini,9.9,7.2,5.126933635,0.631075,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0345.MP42418_2418Clipped
Lagothrix lagotricha,Tiputini,9.9,7.2,5.126933635,0.632323,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR1173branch3.MP4_1Clipped
Lagothrix lagotricha,Tiputini,9.9,7.2,5.126933635,0.6500285,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0709upsidedown6_5521Clipped
Lagothrix lagotricha,Tiputini,9.9,7.2,5.126933635,0.65831,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR1200.MP46_3054Clipped
Lagothrix lagotricha,Tiputini,9.9,7.2,5.126933635,0.707496,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0366.MP4392_392Clipped
Lagothrix lagotricha,Tiputini,10.6,7.2,5.489444094,0.6502065,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0342.MP42520_2520Clipped
Lagothrix lagotricha,Tiputini,10.6,7.2,5.489444094,0.6654845,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0342.MP42520_2520Clipped
Lagothrix lagotricha,Tiputini,10.62,7.2,5.499801536,0.56071,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0362many strides and gymnastic high bar.MP4_1415Clipped
Lagothrix lagotricha,Tiputini,10.62,7.2,5.499801536,0.626502,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR06454-47.MP4_1465Clipped
Lagothrix lagotricha,Tiputini,10.62,7.2,5.499801536,0.645083,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR1199.MP41_1Clipped
Lagothrix lagotricha,Tiputini,11.06,7.2,5.727665253,0.6878135,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR09094-9.MP4_663Clipped
Lagothrix lagotricha,Tiputini,11.15,7.2,5.77427374,0.6312375,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR06464-48.MP4_2194Clipped
Lagothrix lagotricha,Tiputini,11.15,7.2,5.77427374,0.635135,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0371.MP4647_647Clipped
Lagothrix lagotricha,Tiputini,11.2,7.2,5.800167344,0.5943305,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0363.MP41291_1291Clipped
Lagothrix lagotricha,Tiputini,11.2,7.2,5.800167344,0.613569,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0345.MP43563_3563Clipped
Lagothrix lagotricha,Tiputini,11.2,7.2,5.800167344,0.630041,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR1200.MP44_1937Clipped
Lagothrix lagotricha,Tiputini,11.2,7.2,5.800167344,0.644737,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0366.MP4568_568Clipped
Lagothrix lagotricha,Tiputini,11.2,7.2,5.800167344,0.6610225,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR09124-12.MP4_1Clipped
Lagothrix lagotricha,Tiputini,11.2,7.2,5.800167344,0.673387,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0366.MP4568_568Clipped
Lagothrix lagotricha,Tiputini,11.4,7.2,5.903741761,0.6309165,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR06874-89_1Clipped
Lagothrix lagotricha,Tiputini,11.6,7.2,6.007316178,0.605983,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR22851-35_202Clipped
Lagothrix lagotricha,Tiputini,11.6,7.2,6.007316178,0.6180245,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR22871-37.MP4_193Clipped
Lagothrix lagotricha,Tiputini,11.6,7.2,6.007316178,0.62258,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR22901-40_1Clipped
Lagothrix lagotricha,Tiputini,13.1,7.2,6.784124305,0.53139,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0366.MP41420_1420Clipped
Lagothrix lagotricha,Tiputini,13.1,7.2,6.784124305,0.5490325,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0346.MP4164_164Clipped
Lagothrix lagotricha,Tiputini,13.1,7.2,6.784124305,0.551065,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR1200.MP42_133Clipped
Lagothrix lagotricha,Tiputini,13.1,7.2,6.784124305,0.5536995,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0346.MP41795_1795Clipped
Lagothrix lagotricha,Tiputini,13.1,7.2,6.784124305,0.5876095,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0346.MP4164_164Clipped
Lagothrix lagotricha,Tiputini,13.1,7.2,6.784124305,0.6071685,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0347.MP41584_1584Clipped
Lagothrix lagotricha,Tiputini,13.1,7.2,6.784124305,0.6090865,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0347.MP41584_1584Clipped
Lagothrix lagotricha,Tiputini,13.1,7.2,6.784124305,0.6407735,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR1200.MP42_133Clipped
Lagothrix lagotricha,Tiputini,13.13,7.2,6.799660467,0.5859075,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0369.MP4554_554Clipped
Lagothrix lagotricha,Tiputini,13.13,7.2,6.799660467,0.6443565,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR06464-48.MP4_220Clipped
Lagothrix lagotricha,Tiputini,16.6,7.2,8.5966766,0.608757,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR0345.MP4863_863Clipped
Lagothrix lagotricha,Tiputini,18.5,7.2,9.58063356,0.6776645,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR11551-74.MP4_75Clipped
Lagothrix lagotricha,Tiputini,23.87,7.2,12.36160665,0.461581,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR11571-76.MP4_520Clipped
Lagothrix lagotricha,Tiputini,23.9,7.2,12.37714282,0.65521,-0.286844345,-0.232488071,0.010534314,7.07E-12,-1.11E-11,-0.867437338,-1.68E-10,1.96E-10,GOPR11571-76.MP4_1Clipped
Pithecia aequatorialis,Tiputini,0.98,3,0.679494049,0.4618595,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR16581-58_1Clipped
Pithecia aequatorialis,Tiputini,1.1,3,0.762697402,0.253698,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR24741-14.MP4_120Clipped
Pithecia aequatorialis,Tiputini,1.4,3,0.970705784,0.3280305,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR19183-84.MP4_188Clipped
Pithecia aequatorialis,Tiputini,1.58,3,1.095510813,0.3941285,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR20981-78.MP4_1Clipped
Pithecia aequatorialis,Tiputini,1.72,3,1.192581392,0.51042,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR25751-115.MP4_65Clipped
Pithecia aequatorialis,Tiputini,1.75,3,1.21338223,0.5673605,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR18733-39.MP4_1Clipped
Pithecia aequatorialis,Tiputini,1.8,3,1.248050294,0.5323375,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR17713-81.MP4_680Clipped
Pithecia aequatorialis,Tiputini,1.88,3,1.303519196,0.528549,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR18832-143.MP4_100Clipped
Pithecia aequatorialis,Tiputini,1.88,3,1.303519196,0.6227535,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR26222-51.MP4_440Clipped
Pithecia aequatorialis,Tiputini,1.9,3,1.317386421,0.5534575,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR18232-83.MP4_1042Clipped
Pithecia aequatorialis,Tiputini,1.9,3,1.317386421,0.5726815,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR18232-83.MP4_1979Clipped
Pithecia aequatorialis,Tiputini,2.09,3,1.449125063,0.495291,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR21231-103.MP4_1Clipped
Pithecia aequatorialis,Tiputini,2.1,3,1.456058676,0.223308,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR16651-65_509Clipped
Pithecia aequatorialis,Tiputini,2.1,3,1.456058676,0.4375,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR16661-66_1146Clipped
Pithecia aequatorialis,Tiputini,2.15,3,1.49072674,0.6178325,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR16661-66_671Clipped
Pithecia aequatorialis,Tiputini,2.2,3,1.525394804,0.617378,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR16651-65_1Clipped
Pithecia aequatorialis,Tiputini,2.3,3,1.594730931,0.580219,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR25671-107_3118Clipped
Pithecia aequatorialis,Tiputini,2.39,3,1.657133446,0.6018925,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR26272-56_1Clipped
Pithecia aequatorialis,Tiputini,2.42,3,1.677934284,0.580984,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR26362-65_1678Clipped
Pithecia aequatorialis,Tiputini,2.49,3,1.726469573,0.156367,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR16481-48_4230Clipped
Pithecia aequatorialis,Tiputini,2.49,3,1.726469573,0.5986565,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR16491-49.MP4_115Clipped
Pithecia aequatorialis,Tiputini,2.5,3,1.733403186,0.5647725,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR21331-113.MP4_1700Clipped
Pithecia aequatorialis,Tiputini,2.6,3,1.802739313,0.5862995,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR19812-43.MP4_140Clipped
Pithecia aequatorialis,Tiputini,2.6,3,1.802739313,0.636223,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR17803-90CLIP.MP4_678Clipped
Pithecia aequatorialis,Tiputini,2.6,3,1.802739313,0.638158,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR18452-105.MP4_94Clipped
Pithecia aequatorialis,Tiputini,2.68,3,1.858208215,0.510204,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR20671-47.MP4_1Clipped
Pithecia aequatorialis,Tiputini,2.7,3,1.872075441,0.4750025,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR25631-103_157Clipped
Pithecia aequatorialis,Tiputini,2.7,3,1.872075441,0.5638855,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR22912-106.MP4_620Clipped
Pithecia aequatorialis,Tiputini,2.8,3,1.941411568,0.570395,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR25281-68.MP4_140Clipped
Pithecia aequatorialis,Tiputini,3,3,2.080083823,0.5204825,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR18083-118.MP4_35Clipped
Pithecia aequatorialis,Tiputini,3,3,2.080083823,0.590404,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR17712-31.MP4_900Clipped
Pithecia aequatorialis,Tiputini,3.03,3,2.100884661,0.4647735,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR18102-70.MP4_85Clipped
Pithecia aequatorialis,Tiputini,3.1,3,2.14941995,0.1788645,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR16201-20.MP4_1Clipped
Pithecia aequatorialis,Tiputini,3.2,3,2.218756078,0.5633175,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR26372-66.MP4_525Clipped
Pithecia aequatorialis,Tiputini,3.2,3,2.218756078,0.5745405,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR26372-66.MP4_525Clipped
Pithecia aequatorialis,Tiputini,3.2,3,2.218756078,0.585909,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR25761-116.MP4_220Clipped
Pithecia aequatorialis,Tiputini,3.2,3,2.218756078,0.5919025,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR25761-116.MP4_220Clipped
Pithecia aequatorialis,Tiputini,3.2,3,2.218756078,0.6076235,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR25371-77.MP4_1879Clipped
Pithecia aequatorialis,Tiputini,3.2,3,2.218756078,0.6144425,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR18912-151.MP4_400Clipped
Pithecia aequatorialis,Tiputini,3.2,3,2.218756078,0.6267685,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR25761-116.MP4_220Clipped
Pithecia aequatorialis,Tiputini,3.2,3,2.218756078,0.627242,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR25761-116.MP4_220Clipped
Pithecia aequatorialis,Tiputini,3.2,3,2.218756078,0.6290685,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR20371-17.MP4_1Clipped
Pithecia aequatorialis,Tiputini,3.24,3,2.246490529,0.5133335,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR22542-69.MP4_1Clipped
Pithecia aequatorialis,Tiputini,3.24,3,2.246490529,0.5429395,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR22512-66.MP4_1400Clipped
Pithecia aequatorialis,Tiputini,3.24,3,2.246490529,0.60129,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR25351-75_1Clipped
Pithecia aequatorialis,Tiputini,3.27,3,2.267291367,0.1672805,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR17143-24presqual.MP4_1Clipped
Pithecia aequatorialis,Tiputini,3.3,3,2.288092205,0.5500185,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR25791-119.MP4_1Clipped
Pithecia aequatorialis,Tiputini,3.3,3,2.288092205,0.614209,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR25801-120.MP4_1Clipped
Pithecia aequatorialis,Tiputini,3.32,3,2.301959431,0.6443105,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR21431-123_1Clipped
Pithecia aequatorialis,Tiputini,3.34,3,2.315826656,0.597885,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR25781-118_1Clipped
Pithecia aequatorialis,Tiputini,3.4,3,2.357428333,0.4130245,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR24611-1.MP4_1280Clipped
Pithecia aequatorialis,Tiputini,3.4,3,2.357428333,0.5667805,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR25431-83.MP4_275Clipped
Pithecia aequatorialis,Tiputini,3.4,3,2.357428333,0.5892955,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR25451-85.MP4_1020Clipped
Pithecia aequatorialis,Tiputini,3.4,3,2.357428333,0.6314885,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR25992-28.MP4_760Clipped
Pithecia aequatorialis,Tiputini,3.5,3,2.42676446,0.5691255,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR18222-82.MP4_350Clipped
Pithecia aequatorialis,Tiputini,3.5,3,2.42676446,0.5748715,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR18222-82.MP4_350Clipped
Pithecia aequatorialis,Tiputini,3.5,3,2.42676446,0.606917,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR18202-80.MP4_467Clipped
Pithecia aequatorialis,Tiputini,3.6,3,2.496100588,0.573343,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR23012-116.MP4_420Clipped
Pithecia aequatorialis,Tiputini,3.6,3,2.496100588,0.6335585,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR26032-32.MP4_150Clipped
Pithecia aequatorialis,Tiputini,3.6,3,2.496100588,0.650725,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR24701-10.MP4_1030Clipped
Pithecia aequatorialis,Tiputini,3.6,3,2.496100588,0.658817,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR17492-9.MP4_30Clipped
Pithecia aequatorialis,Tiputini,3.7,3,2.565436715,0.5782575,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR19722-34.MP4_1450Clipped
Pithecia aequatorialis,Tiputini,3.7,3,2.565436715,0.671777,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR20621-42.MP4_1Clipped
Pithecia aequatorialis,Tiputini,3.75,3,2.600104779,0.610577,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR21441-124.MP4_1Clipped
Pithecia aequatorialis,Tiputini,3.8,3,2.634772843,0.6762345,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR25331-73.MP4_1Clipped
Pithecia aequatorialis,Tiputini,3.88,3,2.690241744,0.628043,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR18503-16.MP4_260Clipped
Pithecia aequatorialis,Tiputini,3.88,3,2.690241744,0.6486385,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR18543-20.MP4_370Clipped
Pithecia aequatorialis,Tiputini,4,3,2.773445097,0.162443,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR25921-132_1Clipped
Pithecia aequatorialis,Tiputini,4,3,2.773445097,0.588937,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR21211-101.MP4_1Clipped
